node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
ForestWorldHomeStage::entrance::Tower002::home_in,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Tower002,home_in,obj282;obj6206,Home entrance: Tower002,-5000.000,5650.000,-20250.000,0;1;2;3;4;5;6;7,Links to ForestWorldTowerStage.,
ForestWorldHomeStage::entrance::Tower002::home_out,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,home_entrance,EntranceDB,Tower002,home_out,obj282;obj6206,Home return: Tower002,-5000.000,5650.000,-20250.000,0;1;2;3;4;5;6;7,Links to ForestWorldTowerStage.,
ForestWorldTowerStage::entrance::Tower001::sub_far,Wooded Kingdom,ForestWorldTowerStage,Sky Garden Tower,subarea,substage_entrance,EntranceDB,Tower001,sub_far,obj67,Substage far side: Tower001,0.000,-50.000,2600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage.,
ForestWorldTowerStage::entrance::Tower001::sub_near,Wooded Kingdom,ForestWorldTowerStage,Sky Garden Tower,subarea,substage_entrance,EntranceDB,Tower001,sub_near,obj67,Substage near side: Tower001,0.000,-50.000,2600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Connected from ForestWorldHomeStage.,
ForestWorldHomeStage::place::new_place_12,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 1,2,3",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_13,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 44,45,46,47",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_14,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 4,5,6",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_15,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 10,11",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_16,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 12,13,14,15",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_17,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 16,17,18,19",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_18,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 26,27,28,29",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_19,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 30,31,32,33",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_20,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 38,39,40",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_21,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 41,42,43",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_22,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 68,69,70",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_23,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 71,72,73",,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_24,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,"Wooded Kingdom Purples 51,52,53",,,,,Human-authored logic place.,
ShootingElevatorExStage::place::new_place,Wooded Kingdom,ShootingElevatorExStage,Crowded Elevator,subarea,custom_place,editor,,,,Crowded Elevator Purples 1-3,,,,,Human-authored logic place.,
ForestWorldWoodsStage::place::new_place_2,Wooded Kingdom,ForestWorldWoodsStage,Deep Woods,subarea,custom_place,editor,,,,Deep Woods Purples 7-9,,,,,Human-authored logic place.,
ForestWorldWoodsStage::place::new_place_3,Wooded Kingdom,ForestWorldWoodsStage,Deep Woods,subarea,custom_place,editor,,,,Deep Woods Purples 1-6,,,,,Human-authored logic place.,
ForestWorldWaterExStage::place::new_place,Wooded Kingdom,ForestWorldWaterExStage,Flooding Pipeway,subarea,custom_place,editor,,,,Flooding Pipeway Purples 1-3,,,,,Human-authored logic place.,
RailCollisionExStage::place::new_place,Wooded Kingdom,RailCollisionExStage,Flower Road,subarea,custom_place,editor,,,,Flower Road Purples 1-3,,,,,Human-authored logic place.,
ForestWorldTowerStage::place::new_place,Wooded Kingdom,ForestWorldTowerStage,Sky Garden Tower,subarea,custom_place,editor,,,,Sky Garden Tower Purples 1-3,,,,,Human-authored logic place.,
ForestWorldCloudBonusExStage::place::new_place,Wooded Kingdom,ForestWorldCloudBonusExStage,Walking on Clouds,subarea,custom_place,editor,,,,Walking on Clouds Purples 1-3,,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_25,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,Taking Notes: Stretching Free,,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_26,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,Over the Cliff's Edge Area,,,,,Human-authored logic place.,
ForestWorldHomeStage::place::new_place_27,Wooded Kingdom,ForestWorldHomeStage,Wooded Kingdom,overworld,custom_place,editor,,,,Wooded KFR,,,,,Human-authored logic place.,
